slice_num,z_nm,n_points,vtk_phi_min,vtk_phi_mean,vtk_phi_max,fem_phi_min,fem_phi_mean,fem_phi_max,abs_err_min,abs_err_mean,abs_err_max,rel_err_min,rel_err_mean,rel_err_max
406,825.0,3721,-1.6647986,-1.6647986,-1.6647986,-2.321297777118386,-2.3212977726893294,-2.321297770006436,-0.65649915975541,-0.6564991553263533,-0.6564991526434598,0.3943414811836808,0.39434148279522313,0.394341485455639
407,830.0,3721,-1.7089148,-1.708915,-1.7089148,-2.3548252510845487,-2.3548252478496283,-2.3548252459327292,-0.6459104943096463,-0.645910491074726,-0.6459104891578269,0.37796530610853984,0.37796530723024524,0.37796530912321297
408,835.0,3721,-1.7089148,-1.708915,-1.7089148,-2.3548252510845487,-2.3548252478496283,-2.3548252459327292,-0.6459104943096463,-0.645910491074726,-0.6459104891578269,0.37796530610853984,0.37796530723024524,0.37796530912321297
409,840.0,3721,-1.7089148,-1.708915,-1.7089148,-2.3548252510845487,-2.3548252478496283,-2.3548252459327292,-0.6459104943096463,-0.645910491074726,-0.6459104891578269,0.37796530610853984,0.37796530723024524,0.37796530912321297
410,845.0,3721,-1.7089148,-1.708915,-1.7089148,-2.3548252510845487,-2.3548252478496283,-2.3548252459327292,-0.6459104943096463,-0.645910491074726,-0.6459104891578269,0.37796530610853984,0.37796530723024524,0.37796530912321297
411,850.0,3721,-1.7530309,-1.753031,-1.7530309,-2.3883527253865937,-2.3883527230125576,-2.388352721636608,-0.6353218291997651,-0.6353218268257294,-0.6353218254497794,0.36241336466557644,0.36241336545047415,0.3624133668047205
412,855.0,3721,-1.7530309,-1.753031,-1.7530309,-2.3883527253865937,-2.3883527230125576,-2.388352721636608,-0.6353218291997651,-0.6353218268257294,-0.6353218254497794,0.36241336466557644,0.36241336545047415,0.3624133668047205
413,860.0,3721,-1.7530309,-1.753031,-1.7530309,-2.3883527253865937,-2.3883527230125576,-2.388352721636608,-0.6353218291997651,-0.6353218268257294,-0.6353218254497794,0.36241336466557644,0.36241336545047415,0.3624133668047205
414,865.0,3721,-1.7530309,-1.753031,-1.7530309,-2.3883527253865937,-2.3883527230125576,-2.388352721636608,-0.6353218291997651,-0.6353218268257294,-0.6353218254497794,0.36241336466557644,0.36241336545047415,0.3624133668047205
415,870.0,3721,-1.7971472,-1.7971473,-1.7971472,-2.4218801999245407,-2.4218801981803133,-2.42188019713825,-0.6247330451164963,-0.6247330433722689,-0.6247330423302055,0.34762486792403713,0.34762486850388025,0.34762486947443366
