z_nm,n_points,vtk_min,vtk_mean,vtk_max,fem_min,fem_mean,fem_max,mean_signed_err,mean_abs_err,max_abs_err,rmse,rel_l2_error,normalized_rmse,valid_overlap_frac,nearest_fallback_frac,shape_rmse,pearson_r
157.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
158.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
159.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
160.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
161.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
162.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
163.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
164.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
165.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
166.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
167.0,3721,-0.21341225504875183,-0.20890678465366364,-0.20596858859062195,-1.2168050473402419,-1.214926444700211,-1.2124037031078345,-1.0060196648640956,1.0060196648640956,1.01083645874962,1.0060240259055482,4.815467848608532,0.22062726615374206,1.0,0.0,0.002962196134602442,-0.9981084842703217
168.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
169.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
170.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
171.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
172.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
173.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
174.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
175.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
176.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
177.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
178.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
179.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
180.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
181.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
182.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
183.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
184.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
185.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
186.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
187.0,3721,-0.25590980052948,-0.2530427873134613,-0.2510383129119873,-1.2497222372462715,-1.2484418890994404,-1.246829884928284,-0.9953990944735577,0.9953990944735577,0.9986839243342842,0.995400995546739,3.9336798915512223,0.21829757015644952,1.0,0.0,0.0019454194047777097,-0.9986526753426113
188.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
189.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
190.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
191.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
192.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
193.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
194.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
195.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
196.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
197.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
198.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
199.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
200.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
201.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
202.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
203.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
204.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
205.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
206.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
207.0,3721,-0.2990095019340515,-0.2971721589565277,-0.29581332206726074,-1.282821639637096,-1.2819617184606338,-1.2809122142513942,-0.9847895567889791,0.9847895567889791,0.9870083175698352,0.9847903877792237,3.3138592933433246,0.21597059850995293,1.0,0.0,0.001279336437368994,-0.9990202738458374
208.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
209.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
210.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
211.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
212.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
213.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
214.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
215.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
216.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
217.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
218.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
219.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
220.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
221.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
222.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
223.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
224.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
225.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
226.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
227.0,3721,-0.34248077869415283,-0.34129709005355835,-0.3403806984424591,-1.3160546598649494,-1.3154839276561354,-1.314791337049186,-0.9741868513303872,0.9741868513303872,0.9756739614224903,0.9741872145465259,2.8543638110341343,0.21364525730273976,1.0,0.0,0.0008412377221287168,-0.9992452755316003
228.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
229.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
230.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
231.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
232.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
233.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
234.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
235.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
236.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
237.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
238.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
239.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
240.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
241.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
242.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
243.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
244.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
245.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
246.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
247.0,3721,-0.3861847221851349,-0.3854190409183502,-0.3848036229610443,-1.349393760585178,-1.3490081519401842,-1.3485644651893083,-0.963589126399544,0.963589126399544,0.9645901376241337,0.9635892854950687,2.50010719007813,0.21132106617677768,1.0,0.0,0.0005537196591523319,-0.9994384036411974
248.0,3721,-0.43003588914871216,-0.4295390248298645,-0.42912715673446655,-1.3827901815227532,-1.3825332514849948,-1.3822445085508646,-0.9529942437628327,0.9529942437628327,0.9536630247882867,0.9529943133375708,2.2186440727336834,0.20899752351587583,1.0,0.0,0.0003641547129192183,-0.999598146557492
249.0,3721,-0.43003588914871216,-0.4295390248298645,-0.42912715673446655,-1.3827901815227532,-1.3825332514849948,-1.3822445085508646,-0.9529942437628327,0.9529942437628327,0.9536630247882867,0.9529943133375708,2.2186440727336834,0.20899752351587583,1.0,0.0,0.0003641547129192183,-0.999598146557492
250.0,3721,-0.43003588914871216,-0.4295390248298645,-0.42912715673446655,-1.3827901815227532,-1.3825332514849948,-1.3822445085508646,-0.9529942437628327,0.9529942437628327,0.9536630247882867,0.9529943133375708,2.2186440727336834,0.20899752351587583,1.0,0.0,0.0003641547129192183,-0.999598146557492
